"siteName","stateCode","siteVisitName","taxonFamily","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"NTAARP0002","NT",20160602,"Pandanaceae",-13.54561,132.2944,2016-06-02 17:24:35,1,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Phyllanthaceae",-13.54561,132.2944,2016-06-02 17:24:35,12,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Picrodendraceae",-13.54561,132.2944,2016-06-02 17:24:35,12,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Poaceae",-13.54561,132.2944,2016-06-02 17:24:35,250,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Proteaceae",-13.54561,132.2944,2016-06-02 17:24:35,13,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Rubiaceae",-13.54561,132.2944,2016-06-02 17:24:35,19,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0002","NT",20160602,"Rutaceae",-13.54561,132.2944,2016-06-02 17:24:35,4,1305.45,21.7435,38.2842,12.4503,27.0557,"DRY",5.13333333333333,0.0833333333333333,"Loamy sand"
"NTAARP0003","NT",20160603,"Anacardiaceae",-13.51697,132.4571,2016-06-03 14:50:55,1,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Arecaceae",-13.51697,132.4571,2016-06-03 14:50:55,4,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Celastraceae",-13.51697,132.4571,2016-06-03 14:50:55,1,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Combretaceae",-13.51697,132.4571,2016-06-03 14:50:55,22,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Loranthaceae",-13.51697,132.4571,2016-06-03 14:50:55,1,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Malvaceae",-13.51697,132.4571,2016-06-03 14:50:55,3,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Meliaceae",-13.51697,132.4571,2016-06-03 14:50:55,1,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Myrtaceae",-13.51697,132.4571,2016-06-03 14:50:55,230,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Picrodendraceae",-13.51697,132.4571,2016-06-03 14:50:55,12,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Poaceae",-13.51697,132.4571,2016-06-03 14:50:55,79,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Rubiaceae",-13.51697,132.4571,2016-06-03 14:50:55,21,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0003","NT",20160603,"Stylidiaceae",-13.51697,132.4571,2016-06-03 14:50:55,2,1265.28,21.8145,39.2932,12.7896,27.8631,"DRY",5.56666666666667,0.08,"Clayey sand& Loamy sand& Sand"
"NTAARP0004","NT",20180304,"Amaranthaceae",-12.69178,132.9865,2018-03-04,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Apocynaceae",-12.69178,132.9865,2018-03-04,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Asparagaceae",-12.69178,132.9865,2018-03-04,6,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Bixaceae",-12.69178,132.9865,2018-03-04,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Combretaceae",-12.69178,132.9865,2018-03-04,22,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Commelinaceae",-12.69178,132.9865,2018-03-04,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Convolvulaceae",-12.69178,132.9865,2018-03-04,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Cyperaceae",-12.69178,132.9865,2018-03-04,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Dilleniaceae",-12.69178,132.9865,2018-03-04,37,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Euphorbiaceae",-12.69178,132.9865,2018-03-04,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Fabaceae",-12.69178,132.9865,2018-03-04,94,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Lecythidaceae",-12.69178,132.9865,2018-03-04,5,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Malvaceae",-12.69178,132.9865,2018-03-04,13,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Myrtaceae",-12.69178,132.9865,2018-03-04,202,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Oleaceae",-12.69178,132.9865,2018-03-04,8,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Pandanaceae",-12.69178,132.9865,2018-03-04,12,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Picrodendraceae",-12.69178,132.9865,2018-03-04,62,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Poaceae",-12.69178,132.9865,2018-03-04,558,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Proteaceae",-12.69178,132.9865,2018-03-04,11,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Rubiaceae",-12.69178,132.9865,2018-03-04,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Sapotaceae",-12.69178,132.9865,2018-03-04,6,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20180304,"Vitaceae",-12.69178,132.9865,2018-03-04,40,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",NA,NA,NA
"NTAARP0004","NT",20210606,"Anacardiaceae",-12.69178,132.9865,2021-06-06,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Asparagaceae",-12.69178,132.9865,2021-06-06,23,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Bixaceae",-12.69178,132.9865,2021-06-06,4,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Combretaceae",-12.69178,132.9865,2021-06-06,5,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Convolvulaceae",-12.69178,132.9865,2021-06-06,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Dilleniaceae",-12.69178,132.9865,2021-06-06,41,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Droseraceae",-12.69178,132.9865,2021-06-06,2,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Euphorbiaceae",-12.69178,132.9865,2021-06-06,7,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Fabaceae",-12.69178,132.9865,2021-06-06,92,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Lamiaceae",-12.69178,132.9865,2021-06-06,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Lecythidaceae",-12.69178,132.9865,2021-06-06,6,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Malvaceae",-12.69178,132.9865,2021-06-06,4,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Myrtaceae",-12.69178,132.9865,2021-06-06,294,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Orobanchaceae",-12.69178,132.9865,2021-06-06,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Pandanaceae",-12.69178,132.9865,2021-06-06,22,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Picrodendraceae",-12.69178,132.9865,2021-06-06,56,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Poaceae",-12.69178,132.9865,2021-06-06,179,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Proteaceae",-12.69178,132.9865,2021-06-06,4,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Rubiaceae",-12.69178,132.9865,2021-06-06,1,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Sapotaceae",-12.69178,132.9865,2021-06-06,3,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0004","NT",20210606,"Stylidiaceae",-12.69178,132.9865,2021-06-06,2,1396.18,21.6214,39.2876,14.6402,28.2753,"DRY",5.225,0.013,"Clayey sand"
"NTAARP0005","NT",20180323,"Anacardiaceae",-12.72723,132.985,2018-03-23,8,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Asparagaceae",-12.72723,132.985,2018-03-23,6,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Combretaceae",-12.72723,132.985,2018-03-23,3,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Convolvulaceae",-12.72723,132.985,2018-03-23,10,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Cyperaceae",-12.72723,132.985,2018-03-23,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Dilleniaceae",-12.72723,132.985,2018-03-23,9,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Euphorbiaceae",-12.72723,132.985,2018-03-23,19,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Fabaceae",-12.72723,132.985,2018-03-23,66,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Goodeniaceae",-12.72723,132.985,2018-03-23,4,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Haloragaceae",-12.72723,132.985,2018-03-23,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Myrtaceae",-12.72723,132.985,2018-03-23,504,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Picrodendraceae",-12.72723,132.985,2018-03-23,89,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Poaceae",-12.72723,132.985,2018-03-23,321,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Proteaceae",-12.72723,132.985,2018-03-23,59,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Rubiaceae",-12.72723,132.985,2018-03-23,2,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Rutaceae",-12.72723,132.985,2018-03-23,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20180323,"Sapindaceae",-12.72723,132.985,2018-03-23,21,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",NA,NA,NA
"NTAARP0005","NT",20210604,"Anacardiaceae",-12.72723,132.985,2021-06-04,6,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Asparagaceae",-12.72723,132.985,2021-06-04,8,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Celastraceae",-12.72723,132.985,2021-06-04,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Combretaceae",-12.72723,132.985,2021-06-04,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Convolvulaceae",-12.72723,132.985,2021-06-04,8,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Cyperaceae",-12.72723,132.985,2021-06-04,16,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Dilleniaceae",-12.72723,132.985,2021-06-04,2,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Euphorbiaceae",-12.72723,132.985,2021-06-04,121,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Fabaceae",-12.72723,132.985,2021-06-04,116,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Lauraceae",-12.72723,132.985,2021-06-04,4,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Lecythidaceae",-12.72723,132.985,2021-06-04,5,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Myrtaceae",-12.72723,132.985,2021-06-04,384,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Phyllanthaceae",-12.72723,132.985,2021-06-04,1,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Picrodendraceae",-12.72723,132.985,2021-06-04,112,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Poaceae",-12.72723,132.985,2021-06-04,299,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Proteaceae",-12.72723,132.985,2021-06-04,45,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Rubiaceae",-12.72723,132.985,2021-06-04,11,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Rutaceae",-12.72723,132.985,2021-06-04,40,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTAARP0005","NT",20210604,"Sapindaceae",-12.72723,132.985,2021-06-04,4,1393.13,21.6252,39.2544,14.5515,28.2277,"DRY",5.32,0.0082,"Clayey sand& Sandy clay loam"
"NTABRT0001","NT",20120319,"Apocynaceae",-22.2836,133.2473,2012-03-19,10,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Chenopodiaceae",-22.2836,133.2473,2012-03-19,3,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Fabaceae",-22.2836,133.2473,2012-03-19,384,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Malvaceae",-22.2836,133.2473,2012-03-19,13,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Poaceae",-22.2836,133.2473,2012-03-19,146,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Proteaceae",-22.2836,133.2473,2012-03-19,4,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Pteridaceae",-22.2836,133.2473,2012-03-19,1,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Rubiaceae",-22.2836,133.2473,2012-03-19,11,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20120319,"Scrophulariaceae",-22.2836,133.2473,2012-03-19,32,296.494,22.9192,41.7566,2.66355,22.6147,"WET",5.55,NA,"Clayey sand"
"NTABRT0001","NT",20200801,"Amaranthaceae",-22.2836,133.2473,2020-08-01 12:21:49,4,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Araliaceae",-22.2836,133.2473,2020-08-01 12:21:49,1,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Boraginaceae",-22.2836,133.2473,2020-08-01 12:21:49,10,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Chenopodiaceae",-22.2836,133.2473,2020-08-01 12:21:49,1,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Convolvulaceae",-22.2836,133.2473,2020-08-01 12:21:49,10,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Euphorbiaceae",-22.2836,133.2473,2020-08-01 12:21:49,3,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Fabaceae",-22.2836,133.2473,2020-08-01 12:21:49,300,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Lamiaceae",-22.2836,133.2473,2020-08-01 12:21:49,2,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Poaceae",-22.2836,133.2473,2020-08-01 12:21:49,268,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Proteaceae",-22.2836,133.2473,2020-08-01 12:21:49,10,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Rubiaceae",-22.2836,133.2473,2020-08-01 12:21:49,18,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Scrophulariaceae",-22.2836,133.2473,2020-08-01 12:21:49,13,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0001","NT",20200801,"Zygophyllaceae",-22.2836,133.2473,2020-08-01 12:21:49,12,296.494,22.9192,41.7566,2.66355,22.6147,"DRY",5.57,0.024,"Sandy clay loam"
"NTABRT0002","NT",20120321,"Chenopodiaceae",-22.28367,133.2506,2012-03-21 12:00:00,7,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Convolvulaceae",-22.28367,133.2506,2012-03-21 12:00:00,2,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Fabaceae",-22.28367,133.2506,2012-03-21 12:00:00,537,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Lamiaceae",-22.28367,133.2506,2012-03-21 12:00:00,10,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Malvaceae",-22.28367,133.2506,2012-03-21 12:00:00,34,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Poaceae",-22.28367,133.2506,2012-03-21 12:00:00,80,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Proteaceae",-22.28367,133.2506,2012-03-21 12:00:00,1,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Pteridaceae",-22.28367,133.2506,2012-03-21 12:00:00,7,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Rubiaceae",-22.28367,133.2506,2012-03-21 12:00:00,26,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20120321,"Scrophulariaceae",-22.28367,133.2506,2012-03-21 12:00:00,51,296.611,22.9183,41.7551,2.65506,22.6089,"WET",5.86666666666667,0.086,"Sandy loam"
"NTABRT0002","NT",20200731,"Amaranthaceae",-22.28367,133.2506,2020-07-31 15:47:57,2,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Araliaceae",-22.28367,133.2506,2020-07-31 15:47:57,2,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Boraginaceae",-22.28367,133.2506,2020-07-31 15:47:57,5,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Chenopodiaceae",-22.28367,133.2506,2020-07-31 15:47:57,1,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Convolvulaceae",-22.28367,133.2506,2020-07-31 15:47:57,15,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Euphorbiaceae",-22.28367,133.2506,2020-07-31 15:47:57,12,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Fabaceae",-22.28367,133.2506,2020-07-31 15:47:57,360,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Malvaceae",-22.28367,133.2506,2020-07-31 15:47:57,3,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Poaceae",-22.28367,133.2506,2020-07-31 15:47:57,288,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Proteaceae",-22.28367,133.2506,2020-07-31 15:47:57,3,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Rubiaceae",-22.28367,133.2506,2020-07-31 15:47:57,23,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Scrophulariaceae",-22.28367,133.2506,2020-07-31 15:47:57,25,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0002","NT",20200731,"Zygophyllaceae",-22.28367,133.2506,2020-07-31 15:47:57,1,296.611,22.9183,41.7551,2.65506,22.6089,"DRY",4.82,0.0187,"Sandy loam"
"NTABRT0003","NT",20120322,"Fabaceae",-22.28358,133.2699,2012-03-22,400,296.575,22.9177,41.7548,2.64707,22.6043,"WET",5.63333333333333,NA,"Clayey sand"
"NTABRT0003","NT",20120322,"Lamiaceae",-22.28358,133.2699,2012-03-22,1,296.575,22.9177,41.7548,2.64707,22.6043,"WET",5.63333333333333,NA,"Clayey sand"
